"","X.2","X.1","X","Net","Net_index","Start_Time_hh","Start_Time_mm","End_Time_hh","End_Time_mm","Year.XXXX.","Month.XX.","Day.XX.","Fishermen","Fishing_field","Depth","Distance_to_Shore","Commants","Storm","Speed","High_Sea","Net_Type","box_only","night_drag_prawn","Many.Nasralas","Very_weak","Missing","Comments","Draging_time","Site","Direction","Lat_shore","Lon_shore","Perpendicular","Eer","Sig","Mme","Nra","Aal","BOX","Pse","Eha","Pca","FIS","Per","Rrh","Psa","Sd","Lvu","WHT","SPH","Lmo","Arg","Sso","Ovu","Sco","Umo","Dce","Bbo","SPI","Sof","DIP","SAR","Sja","Sha","Lbu","MUL_UP","SPL","TRA","BAT","Ssi","Ccr","Pin","Plo","Bca","EPI","MUL","Pja","Sau","Sud","Upo","Depth_m","Distance_from_shore_km","Depth_specifyed","Distance_specifyed","Location_specifyed","Lon_final","Lat_final","Depth_diff","loc_DEPTH"
"1823",1823,1823,1823,223,"223_16_12_2013",13,0,"17","30",2013,12,16,"Doli","Katza N",10,7,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,"FALSE",FALSE,FALSE,NA,4.5,"Katza","N",31.63,34.51,306,0,0,0,0,0,25,10,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,20,0,0,0,0,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,5,18,12.6,TRUE,TRUE,TRUE,34.5065888901624,31.6321203847083,0.306360783507504,12.1685398421958
"1824",1824,1824,1824,1622,"1622_17_9_2015",15,30,"20","0",2015,9,17,"Levi","Katza S",21,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,"FALSE",FALSE,FALSE,NA,4.5,"Katza","S",31.63,34.51,306,0,0,0,10,0,10,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,37.8,NA,TRUE,NA,TRUE,34.4451624359097,31.6702715940799,0.434469077122351,37.3655309228777
"1825",1825,1825,1825,2526,"2526_15_12_2016",2,45,"7","0",2016,12,15,"Levi","Katza N",24,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,"FALSE",FALSE,FALSE,NA,4.25,"Katza","N",31.63,34.51,306,0,0,0,160,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,43.2,NA,TRUE,NA,TRUE,34.432358939409,31.678216011194,0.464767457381441,42.7352325426186
"1826",1826,1826,1826,1613,"1613_12_9_2015",15,15,"20","0",2015,9,12,"Levi","Katza S",28,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,"FALSE",FALSE,FALSE,NA,4.75,"Katza","S",31.63,34.51,306,0,0,0,20,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,15,0,0,40,0,50.4,NA,TRUE,NA,TRUE,34.4639369548342,31.6586174410611,0.380420392635443,33.6619431200153
"1827",1827,1827,1827,387,"387_25_3_2014",19,15,"0","0",2014,3,25,"Doli","Katza N",13,11,NA,FALSE,NA,FALSE,"Gambari",FALSE,FALSE,"FALSE",FALSE,FALSE,NA,4.75,"Katza","N",31.63,34.51,306,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,23.4,19.8,TRUE,TRUE,TRUE,34.5031776255622,31.6342406775796,0.144743982817332,15.8772899292971
"1828",1828,1828,1828,2155,"2155_10_5_2016",16,0,"19","30",2016,5,10,"Levi","Katza N",14,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,"FALSE",FALSE,FALSE,NA,3.5,"Katza","N",31.63,34.51,306,0,0,0,10,0,0,10,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,10,25.2,NA,TRUE,NA,TRUE,34.4963546320212,31.6384809877649,0.0836391540922676,25.1163608459077
"1829",1829,1829,1829,728,"728_26_8_2014",7,0,"11","0",2014,8,26,"Levi","Katza N",17,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,"FALSE",FALSE,FALSE,NA,4,"Katza","N",31.63,34.51,306,0,0,0,0,0,10,15,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,10,0,0,0,0,0,0,0,0,0,30.6,NA,TRUE,NA,TRUE,34.4903840047319,31.6421909577259,0.225640030596981,30.374359969403
"1830",1830,1830,1830,1860,"1860_11_12_2015",16,0,"19","0",2015,12,11,"Levi","Katza N",23,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,"FALSE",FALSE,FALSE,NA,3,"Katza","N",31.63,34.51,306,0,0,0,20,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,20,3,41.4,NA,TRUE,NA,TRUE,34.470762890555,31.654378877268,0.213241267771444,33.3161203329483
"1831",1831,1831,1831,1928,"1928_26_1_2016",18,0,"0","15",2016,1,26,"Levi","Katza N",15,NA,NA,FALSE,NA,FALSE,"Gambari",FALSE,FALSE,"FALSE",FALSE,FALSE,NA,6.25,"Katza","N",31.63,34.51,306,0,0,0,0,0,10,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,20,10,27,NA,TRUE,NA,TRUE,34.504030456222,31.6337106129721,0.704901585763896,15.8772899292971
"1832",1832,1832,1832,476,"476_29_4_2014",0,30,"3","45",2014,4,29,"Levi","Katza N",15,NA,NA,FALSE,NA,FALSE,"Gambari",FALSE,FALSE,"FALSE",FALSE,FALSE,NA,3.25,"Katza","N",31.63,34.51,306,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,27,NA,TRUE,NA,TRUE,34.5048832772085,31.6331805426243,0.704901585763896,13.6916102063346
"1833",1833,1833,1833,3697,"3697_16_5_2018",19,0,"1","0",2018,5,16,"Levi","Katza N",16,NA,NA,FALSE,NA,FALSE,"Gambari",FALSE,FALSE,"FALSE",FALSE,FALSE,NA,6,"Katza","N",31.63,34.51,306,0,20,0,20,0,10,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,28.8,NA,TRUE,NA,TRUE,34.4912369805156,31.6416609792455,0.600096751813265,28.1999032481867
"1834",1834,1834,1834,1971,"1971_11_2_2016",23,45,"3","30",2016,2,11,"Levi","Katza N E",28,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,"FALSE",FALSE,FALSE,NA,3.75,"Katza","N E",31.63,34.51,306,0,0,0,20,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.4,NA,TRUE,NA,TRUE,34.465643496858,31.6575578346025,0.380420392635443,33.4834650046475
"1835",1835,1835,1835,3696,"3696_16_5_2018",13,15,"18","30",2018,5,16,"Levi","Katza N",18,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,"FALSE",FALSE,FALSE,NA,5.25,"Katza","N",31.63,34.51,306,0,10,0,20,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,32.4,NA,TRUE,NA,TRUE,34.4741756260573,31.6522594574271,0.168025951382887,32.2319740486171
"1836",1836,1836,1836,2583,"2583_11_1_2017",18,30,NA,NA,2017,1,11,"Levi","Katza W",42,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,"FALSE",FALSE,FALSE,NA,NA,"Katza","W",31.63,34.51,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,5,0,75.6,NA,TRUE,NA,TRUE,34.3871024513442,31.706275909236,0.747968143813793,74.8520318561862
"1837",1837,1837,1837,218,"218_14_12_2013",2,0,"6","30",2013,12,14,"Doli","Katza N",12.5,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,"FALSE",FALSE,FALSE,NA,4.5,"Katza","N",31.63,34.51,306,0,0,0,0,0,10,15,0,10,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,20,0,0,0,0,0,0,10,0,0,0,22.5,NA,TRUE,NA,TRUE,34.498913327157,31.6368909145053,0.612169827096977,21.887830172903
"1838",1838,1838,1838,695,"695_12_8_2014",11,15,"14","0",2014,8,12,"Levi","Katza N",16,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,"FALSE",FALSE,FALSE,NA,2.75,"Katza","N",31.63,34.51,306,0,0,0,0,10,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.8,NA,TRUE,NA,TRUE,34.4912369805156,31.6416609792455,0.600096751813265,28.1999032481867
"1839",1839,1839,1839,3384,"3384_28_12_2017",11,30,"16","45",2017,12,28,"Levi","Katza S",16,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,"FALSE",FALSE,FALSE,NA,5.25,"Katza","S",31.63,34.51,306,0,0,0,0,0,10,5,0,0,0,0,0,0,0,120,0,20,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,28.8,NA,TRUE,NA,TRUE,34.4912369805156,31.6416609792455,0.600096751813265,28.1999032481867
"1840",1840,1840,1840,121,"121_11_11_2013",5,15,"9","15",2013,11,11,"Doli","Katza N",30,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,"FALSE",FALSE,FALSE,NA,4,"Katza","N",31.63,34.51,306,0,0,0,0,0,15,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,54,NA,TRUE,NA,TRUE,34.4127226764236,31.6903949353551,0.587283239312761,53.4127167606872
"1841",1841,1841,1841,3783,"3783_19_6_2018",21,0,"23","0",2018,6,19,"Levi","Katza N",16,NA,NA,FALSE,NA,FALSE,"Gambari",FALSE,FALSE,"FALSE",FALSE,FALSE,NA,2,"Katza","N",31.63,34.51,306,0,0,0,0,0,0,10,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,10,0,0,0,28.8,NA,TRUE,NA,TRUE,34.4920899466229,31.641130995022,0.600096751813265,28.1999032481867
"1842",1842,1842,1842,3012,"3012_7_9_2017",10,0,"14","30",2017,9,7,"Levi","Katza N",16,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,"FALSE",FALSE,FALSE,NA,4.5,"Katza","N",31.63,34.51,306,0,0,0,0,10,0,60,0,0,0,0,0,0,0,70,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,5,28.8,NA,TRUE,NA,TRUE,34.4920899466229,31.641130995022,0.600096751813265,28.1999032481867
"1843",1843,1843,1843,13,"13_5_10_2013",10,30,"14","45",2013,10,5,"Doli","Katza N",23,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,"FALSE",FALSE,FALSE,NA,4.25,"Katza","N",31.63,34.51,306,0,0,0,0,0,0,60,0,0,0,20,0,0,5,0,0,5,0,0,0,0,10,15,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,5,2,0,0,0,41.4,NA,TRUE,NA,TRUE,34.4502832241598,31.6670934647682,0.213241267771444,35.7857242473704
"1844",1844,1844,1844,1708,"1708_28_10_2015",13,15,"18","45",2015,10,28,"Levi","Katza N",42.5,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,"FALSE",FALSE,FALSE,NA,5.5,"Katza","N",31.63,34.51,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,2.5,0,0,0,10,0,2.5,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,76.5,NA,TRUE,NA,TRUE,34.3845399487054,31.7078637213252,0.518933719259238,77.0189337192592
"1845",1845,1845,1845,578,"578_29_5_2014",16,0,"19","30",2014,5,29,"Doli","Katza S",27,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,"FALSE",FALSE,FALSE,NA,3.5,"Katza","S",31.63,34.51,306,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,48.6,NA,TRUE,NA,TRUE,34.4195532625306,31.6861591332956,1.17996330869055,49.7799633086906
"1846",1846,1846,1846,2907,"2907_7_6_2017",11,15,"14","15",2017,6,7,"Levi","Katza N",NA,60,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,"FALSE",FALSE,FALSE,NA,3,"Katza","N",31.63,34.51,306,0,0,0,15,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,NA,108,NA,TRUE,TRUE,33.5833375614363,32.1991309158959,NA,NA
"1847",1847,1847,1847,3014,"3014_7_9_2017",20,30,"1","0",2017,9,7,"Levi","Katza N",21.5,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,"FALSE",FALSE,FALSE,NA,4.5,"Katza","N",31.63,34.51,306,0,0,0,40,0,5,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,5,0,38.7,NA,TRUE,NA,TRUE,34.4408948459642,31.6729198769703,0.369056972493539,39.0690569724935
"1848",1848,1848,1848,2447,"2447_15_11_2016",23,30,"3","0",2016,11,15,"Levi","Katza N E",19,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,"FALSE",FALSE,FALSE,NA,3.5,"Katza","N E",31.63,34.51,306,0,0,0,20,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,10,0,34.2,NA,TRUE,NA,TRUE,34.4588170963653,31.6617961224579,0.0624772966137996,34.2624772966138
"1849",1849,1849,1849,1785,"1785_19_11_2015",11,0,"15","30",2015,11,19,"Levi","Katza N",28.5,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,"FALSE",FALSE,FALSE,NA,4.5,"Katza","N",31.63,34.51,306,0,0,0,10,0,2.5,10,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,2.5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,2.5,0,0,20,0,51.3,NA,TRUE,NA,TRUE,34.4169918654485,31.6877476022605,0.0323855487878362,51.2676144512122
"1850",1850,1850,1850,870,"870_29_10_2014",15,30,"19","0",2014,10,29,"Levi","Katza N",16,32,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,"FALSE",FALSE,FALSE,NA,3.5,"Katza","N",31.63,34.51,306,0,0,0,10,0,0,10,0,5,5,0,0,0,5,10,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,5,0,28.8,57.6,TRUE,TRUE,TRUE,34.4929429030541,31.6406010050557,0.600096751813265,28.1999032481867
"1851",1851,1851,1851,804,"804_28_9_2014",16,15,"21","0",2014,9,28,"Levi","Katza N",17,24,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,"FALSE",FALSE,FALSE,NA,4.75,"Katza","N",31.63,34.51,306,0,0,0,20,0,0,40,0,3.3,10,0,0,0,3.3,50,0,10,0,0,0,10,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,30.6,43.2,TRUE,TRUE,TRUE,34.4895310192716,31.642720930463,0.225640030596981,30.374359969403
"1852",1852,1852,1852,300,"300_16_2_2014",0,45,"4","30",2014,2,16,"Doli","Katza N",12.5,13,NA,FALSE,NA,FALSE,"Gambari",FALSE,FALSE,"FALSE",FALSE,FALSE,NA,3.75,"Katza","N",31.63,34.51,306,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,22.5,23.4,TRUE,TRUE,TRUE,34.4980604384532,31.6374209446669,0.612169827096977,21.887830172903
"1853",1853,1853,1853,161,"161_23_11_2013",17,0,"22","30",2013,11,23,"Levi","Katza N",22,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,"FALSE",FALSE,FALSE,NA,5.5,"Katza","N",31.63,34.51,306,0,0,0,30,0,0,0,0,10,0,0,0,0,10,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,39.6,NA,TRUE,NA,TRUE,34.4391877421678,31.6739791498512,0.0267385422505129,39.5732614577495
"1854",1854,1854,1854,1099,"1099_21_1_2015",19,0,"0","30",2015,1,21,"Levi","Katza N",16.5,NA,NA,FALSE,NA,FALSE,"Gambari",FALSE,FALSE,"FALSE",FALSE,FALSE,NA,5.5,"Katza","N",31.63,34.51,306,0,0,0,3.3,0,0,20,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,3.3,3.3,29.7,NA,TRUE,NA,TRUE,34.4895310192716,31.642720930463,0.674359969403021,30.374359969403
"1855",1855,1855,1855,2235,"2235_28_8_2016",16,0,"20","0",2016,8,28,"Levi","Katza S W",20.5,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,"FALSE",FALSE,FALSE,NA,4,"Katza","S W",31.63,34.51,306,0,0,0,60,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,5,3,0,15,0,36.9,NA,TRUE,NA,TRUE,34.4468694040741,31.6692122406522,0.360261949274694,36.5397380507253
"1856",1856,1856,1856,1871,"1871_13_12_2015",18,30,"0","15",2015,12,13,"Levi","Katza N",15.5,NA,NA,FALSE,NA,FALSE,"Gambari",FALSE,FALSE,"FALSE",FALSE,FALSE,NA,5.75,"Katza","N",31.63,34.51,306,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,10,0,27.9,NA,TRUE,NA,TRUE,34.4929429030541,31.6406010050557,0.299903248186734,28.1999032481867
"1857",1857,1857,1857,269,"269_30_12_2013",18,0,"0","0",2013,12,30,"Levi","Katza N",12,NA,NA,FALSE,NA,FALSE,"Gambari",FALSE,FALSE,"FALSE",FALSE,FALSE,NA,6,"Katza","N",31.63,34.51,306,0,0,0,0,0,0,30,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,200,0,0,0,21.6,NA,TRUE,NA,TRUE,34.4980604384532,31.6374209446669,0.287830172903021,21.887830172903
"1858",1858,1858,1858,221,"221_15_12_2013",18,0,"2","0",2013,12,15,"Doli","Katza N",NA,11,NA,FALSE,NA,FALSE,"Gambari",FALSE,FALSE,"FALSE",FALSE,FALSE,NA,8,"Katza","N",31.63,34.51,306,0,0,0,0,0,0,60,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,NA,19.8,NA,TRUE,TRUE,34.3409640395574,31.7348485833282,NA,145.90287786057
"1859",1859,1859,1859,563,"563_24_5_2014",1,30,NA,NA,2014,5,24,"Levi","Katza N",14,NA,NA,FALSE,NA,FALSE,"Gambari",FALSE,FALSE,"FALSE",FALSE,FALSE,NA,NA,"Katza","N",31.63,34.51,306,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,25.2,NA,TRUE,NA,TRUE,34.4963546320212,31.6384809877649,0.0836391540922676,25.1163608459077
"1860",1860,1860,1860,212,"212_9_12_2013",14,30,"17","30",2013,12,9,"Doli","Katza N",NA,7,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,"FALSE",FALSE,FALSE,NA,3,"Katza","N",31.63,34.51,306,0,0,0,0,0,0,25,0,0,20,0,0,0,0,40,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,18,0,0,0,NA,12.6,NA,TRUE,TRUE,34.4024756337947,31.6967479472402,NA,61.6625600309204
"1861",1861,1861,1861,726,"726_24_8_2014",21,0,"1","30",2014,8,24,"Levi","Katza N",16,NA,NA,FALSE,NA,FALSE,"Gambari",FALSE,FALSE,"FALSE",FALSE,FALSE,NA,4.5,"Katza","N",31.63,34.51,306,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,28.8,NA,TRUE,NA,TRUE,34.4929429030541,31.6406010050557,0.600096751813265,28.1999032481867
"1862",1862,1862,1862,3248,"3248_13_11_2017",0,0,"6","0",2017,11,13,"Levi","Katza N",17,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,"FALSE",FALSE,FALSE,NA,6,"Katza","N",31.63,34.51,306,0,0,0,10,0,0,50,0,0,0,0,0,0,0,3.3,0,0,0,0,0,0,0,0,0,0,0,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,3.3,0,30.6,NA,TRUE,NA,TRUE,34.4886780241345,31.6432508974567,0.225640030596981,30.374359969403
"1863",1863,1863,1863,3000,"3000_4_9_2017",15,30,"20","15",2017,9,4,"Levi","Katza N",24,43,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,"FALSE",FALSE,FALSE,NA,4.75,"Katza","N",31.63,34.51,306,0,0,0,20,0,0,0,0,0,0,0,0,0,0,5,0,10,0,0,0,0,0,7.5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,5,0,7.5,5,0,20,0,43.2,77.4,TRUE,TRUE,TRUE,34.4315052954587,31.6787455929635,0.464767457381441,42.7352325426186
"1864",1864,1864,1864,570,"570_26_5_2014",20,15,"0","15",2014,5,26,"Levi","Katza N",16.5,NA,NA,FALSE,NA,FALSE,"Gambari",FALSE,FALSE,"FALSE",FALSE,FALSE,NA,4,"Katza","N",31.63,34.51,306,0,0,0,0,0,0,5,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.5,0,0,0,29.7,NA,TRUE,NA,TRUE,34.4903840047319,31.6421909577259,0.674359969403021,30.374359969403
"1865",1865,1865,1865,1926,"1926_26_1_2016",6,0,"10","15",2016,1,26,"Levi","Katza N",23.5,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,"FALSE",FALSE,FALSE,NA,4.25,"Katza","N",31.63,34.51,306,0,0,0,120,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,42.3,NA,TRUE,NA,TRUE,34.4315052954587,31.6787455929635,0.435232542618557,42.7352325426186
"1866",1866,1866,1866,562,"562_24_5_2014",19,45,"1","0",2014,5,24,"Levi","Katza N",16,NA,NA,FALSE,NA,FALSE,"Gambari",FALSE,FALSE,"FALSE",FALSE,FALSE,NA,5.25,"Katza","N",31.63,34.51,306,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,15,0,0,0,28.8,NA,TRUE,NA,TRUE,34.4929429030541,31.6406010050557,0.600096751813265,28.1999032481867
"1867",1867,1867,1867,1300,"1300_3_5_2015",13,0,"16","30",2015,5,3,"Levi","Katza N",22,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,"FALSE",FALSE,FALSE,NA,3.5,"Katza","N",31.63,34.51,306,30,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,5,0,39.6,NA,TRUE,NA,TRUE,34.4383341757363,31.6745087776605,0.0267385422505129,39.5732614577495
"1868",1868,1868,1868,3004,"3004_5_9_2017",11,45,"16","30",2017,9,5,"Levi","Katza S",25,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,"FALSE",FALSE,FALSE,NA,4.75,"Katza","S",31.63,34.51,306,0,0,0,40,0,15,0,0,0,0,0,0,0,0,0,0,390,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,15,0,45,NA,TRUE,NA,TRUE,34.501471935222,31.6353007895728,0.550905160485314,18.3063607835075
"1869",1869,1869,1869,1780,"1780_18_11_2015",13,0,"14","30",2015,11,18,"Levi","Katza S",25.5,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,"FALSE",FALSE,FALSE,NA,1.5,"Katza","S",31.63,34.51,306,0,0,0,40,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,45.9,NA,TRUE,NA,TRUE,34.4895310192716,31.642720930463,0.246559993199689,30.374359969403
"1870",1870,1870,1870,618,"618_12_6_2014",6,15,"10","15",2014,6,12,"Levi","Katza N",20,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,"FALSE",TRUE,FALSE,NA,4,"Katza","N",31.63,34.51,306,30,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,36,NA,TRUE,NA,TRUE,34.4605237545895,31.6607365849903,0.202625748436454,34.0784690951194
"1871",1871,1871,1871,320,"320_25_2_2014",0,0,"5","45",2014,2,25,"Doli","Katza N",16.5,NA,NA,FALSE,NA,FALSE,"Gambari",FALSE,FALSE,"FALSE",FALSE,FALSE,NA,5.75,"Katza","N",31.63,34.51,306,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,29.7,NA,TRUE,NA,TRUE,34.4886780241345,31.6432508974567,0.674359969403021,30.374359969403
